Gene	log2FC
Dnajc6	0.000818767436323142
Dnajc7	0.102189429076631
Dnajc8	0.0280192931553938
Dnajc9	0.0122387813300024
Dnal1	0.0466678224621866
Dnal4	0.0393812056467091
Dnali1	0.105089919467029
Dnase1l1	0.423458375698309
Dnase1l2	1.12818300626242
Dnase2a	0.27878847249252
Dnd1	1.00467433933746
Dner	0.0152894258631138
Dnlz	0.234475889030488
Dnm1	0.0527780317281668
Dnm1l	0.040999993923382
Dnm2	0.156842680179448
Dnm3	0.0413004157011061
Dnmbp	0.196351678336124
Dnmt1	0.0477705242377651
Dnmt3a	0.0642738946389603
Dnmt3b	0.370178990468469
Dnpep	0.0947600215589937
Dnph1	0.194642201098382
Dnttip1	0.0175354977392939
Dnttip2	0.139900589327128
Doc2a	0.293628273559774
Doc2b	0.494948022517845
Doc2g	0.067990131387941
Dock1	0.0247249127956524
Dock10	0.149304326917933
Dock11	0.0428667506923923
Dock2	0.116865649091696
Dock3	0.28550711710068
Dock4	0.0667169356481789
Dock5	0.240089889643845
Dock6	0.140619457231344
Dock7	0.260923194853214
Dock8	0.147730435257035
Dock9	0.164013574825701
Dohh	0.0490030361307836
Dok1	0.281935456140492
Dok2	0.18956418998992
Dok3	1.40809017166956
Dok4	0.147515738119439
Dok5	0.113433477397144
Dok6	0.00416427176651402
Dok7	0.230752703252713
Dolk	0.132658932182495
Dolpp1	0.010828412507192
Donson	0.108841511882718
Dopey1	0.0404720164436645
Dopey2	0.0243707609695472
Dos	0.14937208483035
Dot1l	0.348004562868595
Dpagt1	0.10401458931872
Dpcd	0.000468413185691574
Dpf1	0.324939492103198
Dpf2	0.295641827750113
Dpf3	0.283113855117908
Dph1	0.0609089946390622
Dph2	0.0402223068847838
Dph3	0.0508072344132007
Dph5	0.0936817023256507
Dph6	0.262828278993329
Dph7	0.10726493005216
Dpm1	0.154975776169241
Dpm2	0.124348899979576
Dpm3	0.0011603783022891
Dpp10	0.207667458007885
Dpp3	0.0804936945106594
Dpp4	0.221709726566474
Dpp6	0.0464462187596375
Dpp7	0.0350823733714405
Dpp8	0.0360644731003017
Dpp9	0.220265786556705
Dpy19l1	0.128915803940377
Dpy19l3	0.458772552948659
Dpy19l4	0.166814480409225
Dpy30	0.00135832286553939
Dpyd	0.160258708994615
Dpysl2	0.18402862968431
Dpysl3	0.263774267969916
Dpysl4	0.0617813760901758
Dpysl5	0.0702651869953872
Dqx1	0.326335693809422
Dr1	0.186167327922401
Dram1	0.577964720287707
Dram2	0.01144364851673
Drap1	0.0250933438961729
Draxin	0.049239985849212
Drc1	0.244646133722108
Drd1a	0.10395951393706
Drd2	0.235818450275592
Drd5	0.159827119920351
Drg1	0.0619551623251278
Drg2	0.0737845721089991
Drosha	0.044607617312213
Drp2	0.332192050998329
Dsc2	0.275768078027336
Dscam	0.0158142273826352
Dscaml1	0.267774258675094
Dscr3	0.158538324780832
Dse	0.148006358845546
Dsel	0.0555009467331864
Dsg2	0.139227993161861
Dsn1	0.418429919863871
Dsp	0.470190926051337
Dst	0.125429055431884
Dstn	0.0487829853693791
Dstyk	0.114324042112582
Dtd1	0.126227029478301
Dtd2	0.27323034316335
Dtl	0.044206810520921
Dtna	0.171493992770217
Dtnb	0.129436517685325
Dtnbp1	0.049071166435751
Dtwd1	0.163349067492554
Dtwd2	0.127801295660565
Dtx1	0.0376111712873151
Dtx2	0.109744167712948
Dtx3	0.0194236963915175
Dtx3l	0.0291021357297283
Dtx4	0.0688512772080454
Dtymk	0.0985235167736018
Duox1	0.596067157277842
Dus1l	0.0881694614194144
Dus2	0.00789800175587052
Dus3l	0.0196132337162034
Dus4l	0.0198952929893412
Dusp1	1.12549378251256
Dusp10	0.122657444445871
Dusp11	0.357968543189281
Dusp12	0.0923891710880334
Dusp14	0.291679846609698
Dusp15	0.188499728658048
Dusp16	0.233884001554677
Dusp18	0.210975350179377
Dusp19	0.284321102912946
Dusp2	0.295576204713011
Dusp22	0.196875134547939
Dusp23	0.361623753120225
Dusp26	0.0620221056808541
Dusp28	0.29329745876298
Dusp3	0.114384238813612
Dusp4	1.46718971505073
Dusp5	1.27762946071294
Dusp6	1.09997397718905
Dusp7	0.167715100382248
Dusp8	0.105696694500946
Dusp9	0.218867552314995
Dut	0.0211434788542109
Dvl1	0.0598751389343857
Dvl2	0.204693834235
Dvl3	0.0375253850230246
Dxo	0.170244748267117
Dym	0.0789315600467937
Dync1h1	0.0395554914820817
Dync1i1	0.153618549605822
Dync1i2	0.0488109922765547
Dync1li1	0.00703697967555517
Dync1li2	0.101965568184854
Dync2h1	0.223188794257773
Dync2li1	0.278955315856384
Dynll1	0.33073622022262
Dynll2	0.0852574401005128
Dynlrb1	0.0356598572098612
Dynlrb2	0.142304851357015
Dynlt1a	0.299051020968037
Dynlt1b	0.115993852194207
Dynlt3	0.0813192690992226
Dyrk1a	0.0601447202000207
Dyrk1b	0.0392567320544153
Dyrk2	0.149494693937481
Dyrk3	0.636296344154406
Dysf	0.29330003703451
Dyx1c1	0.446506296123025
Dzank1	0.0247684246267514
Dzip1	0.0484976410302034
Dzip1l	0.0785271009750952
Dzip3	0.119822945923871
E030003E18Rik	0.0616964339451433
E030011O05Rik	0.06208275686697
E030013I19Rik	0.209495971881264
E030019B06Rik	0.267911144866063
E130008D07Rik	0.12859252507008
E130012A19Rik	0.32924061070727
E130102H24Rik	0.025564728429889
E130112N10Rik	0.200816420710335
E130114P18Rik	0.0703828884232729
E130307A14Rik	0.343160720688839
E130308A19Rik	0.220202242578579
E130309D02Rik	0.154313832844447
E130309D14Rik	0.0184534010034145
E130309F12Rik	0.510552735953214
E130311K13Rik	0.214760406577814
E130317F20Rik	0.8842447167749
E230016M11Rik	0.0753942261714937
E230029C05Rik	0.442689058616482
E2f1	0.418183587922752
E2f2	0.394972831792717
E2f3	0.0709528096172223
E2f4	0.206680004064287
E2f5	0.171801139317083
E2f6	0.354601409841882
E2f7	0.310958152380333
E2f8	0.217615220402809
E330009J07Rik	0.298824703406799
E330020D12Rik	0.767281236022195
E330033B04Rik	0.0440171776238456
E430018J23Rik	0.335403480958845
E430025E21Rik	0.0820046856032643
E4f1	0.198408087267643
E530001F21Rik	0.389842172894055
E530011L22Rik	0.503223184601471
Eaf1	0.289922935688453
Eaf2	0.0529993347305792
Eapp	0.148585061413307
Ears2	0.284758872495267
Ebag9	0.156127940969318
Ebf1	0.231602395101235
Ebf2	0.269351464588902
Ebf3	0.141987093796178
Ebf4	0.352889386848072
Ebi3	0.335133195630441
Ebna1bp2	0.237126482078248
Ebp	0.304209286829642
Ebpl	0.0600111481689942
Ecd	0.181827579151742
Ece1	0.0760809101481614
Ece2	0.208621735435027
Ecel1	0.199592575754723
Ech1	0.0843539264832849
Echdc1	0.113915829033727
Echdc2	0.0318248337549805
Echdc3	0.349671045657095
Echs1	0.253438235535481
Eci1	0.0129464873538647
Eci2	0.000925134490207036
Ecm1	0.408817953624965
Ecm2	0.0568393093963944
Ecscr	0.481813890567897
Ecsit	0.124182659243318
Ect2	0.1707514579131
Eda	0.434014355517868
Edc3	0.102258557618308
Edc4	0.0756949638346622
Edem1	0.0108639976287002
Edem2	0.0394681626287827
Edem3	0.172962327833612
Edf1	0.0376974080015948
Edil3	0.111774205501101
Edn1	0.277154119057357
Edn3	0.304672681092498
Ednra	0.203304065298521
Ednrb	0.229062353117242
Eea1	0.00709226810631147
Eed	0.247657722653391
Eef1a1	0.0752895281448644
Eef1a2	0.00300506436092718
Eef1b2	0.00269147315598595
Eef1d	0.185144415173336
Eef1e1	0.215393450565551
Eef1g	0.0200665853598698
Eef2	0.0388239319849184
Eef2k	0.299102560232132
Eefsec	0.0317701631800715
Eepd1	0.179799084562936
Efcab1	0.237955549727131
Efcab10	0.538443593436062
Efcab12	0.0188236677004694
Efcab14	0.155615190520754
Efcab2	0.165530323107221
Efcab3	0.109871969121707
Efcab4a	0.185206183449139
Efcab4b	0.682146329246097
Efcab5	0.367066619323282
Efcab6	0.0376609413846074
Efcab7	0.419789287210229
Efcc1	0.460758163569645
Efemp1	0.260740876204363
Efemp2	0.154759962651452
Efhc1	0.585280395166603
Efhc2	0.80636376902511
Efhd1	0.0171569093614181
Efhd2	0.207059475451533
Efna1	0.227556561742392
Efna2	0.0663190199479327
Efna3	0.0813453016655972
Efna5	0.0358062585340981
Efnb1	0.447101922951445
Efnb2	0.0381398036698588
Efnb3	0.304190238247238
Efr3a	0.172522230289809
Efr3b	0.0254109652144976
Efs	0.129350969016004
Eftud1	0.00359650323870575
Eftud2	0.0369686842245729
Egf	0.62762126973935
Egfem1	0.097181772129955
Egfl6	0.00212559940704493
Egfl7	0.224824251163787
Egfl8	0.000378744764152339
Egflam	0.381651373769259
Egfr	0.000732200949284056
Egln1	0.271259504982165
Egln2	0.145855761387805
Egln3	0.0525872336926678
Egr1	1.37575217583003
Egr2	2.83508361812568
Egr3	1.52026936414463
Egr4	1.11896683292959
Ehbp1	0.0282547722448037
Ehbp1l1	0.0349854585539608
Ehd1	0.00270139184857765
Ehd2	0.249744983328564
Ehd3	0.216279434196725
Ehd4	0.034687246365638
Ehhadh	0.440450619873144
Ehmt1	0.0106257985830931
Ehmt2	0.181971121447879
Ei24	0.0140549560560919
Eid1	0.140110802542237
Eid2	0.0261453058297718
Eid2b	0.261690751279357
Eif1	0.149639581001058
Eif1a	0.137350159122938
Eif1ad	0.0683053262634568
Eif1ax	0.0540755642061628
Eif1b	0.170260660328102
Eif2a	0.100065840403583
Eif2ak1	0.0942377370069281
Eif2ak2	0.347104939980016
Eif2ak3	0.0654894443070244
Eif2ak4	0.118434943355843
Eif2b1	0.00536367449027519
Eif2b2	0.0587690737983761
Eif2b3	0.179617462330369
Eif2b4	0.0223742350331877
Eif2b5	0.0546110166261409
Eif2d	0.0736903674240423
Eif2s1	0.188966851430818
Eif2s2	0.0701172835563719
Eif2s3x	0.0912983171449651
Eif2s3y	0.110633430661184
Eif3a	0.110409564526086
Eif3b	0.149573057217846
Eif3c	0.000247728439011219
Eif3d	0.0281411760029888
Eif3e	0.0974057528316674
Eif3f	0.123180900803013
Eif3g	0.0101784476909597
Eif3h	0.0190810545405959
Eif3i	0.0350044495922717
Eif3k	0.0345979241066559
Eif3l	0.00585125303288336
Eif3m	0.0754512259765545
Eif4a1	0.172082989768855
Eif4a2	0.0367792123807131
Eif4a3	0.0495613169124471
Eif4b	0.215266878771483
Eif4e	0.095514756508968
Eif4e2	0.138990502817378
Eif4e3	0.175746144132797
Eif4ebp1	0.461706129284885
Eif4ebp2	0.318387768406201
Eif4ebp3	0.0376618398470505
Eif4enif1	0.0604755805527004
Eif4g1	0.108302891988705
Eif4g2	0.203130245110259
Eif4g3	0.0633862582178111
Eif4h	0.0312424395883966
Eif5	0.149756897749747
Eif5a	0.0234108442867846
Eif5a2	0.041510368062335
Eif5b	0.098507509683559
Eif6	0.0790191966868115
Elac1	0.254728517901996
Elac2	0.0434572558469517
Elavl1	0.150258961298268
Elavl2	0.0457799228592908
Elavl3	0.11830001477991
Elavl4	0.164997832712607
Elf1	0.219385058636048
Elf2	0.0181326411089469
Elf4	0.0501814460084331
Elfn1	0.185600964067918
Elfn2	0.285541287906503
Elk1	0.1050107888178
Elk3	0.140649306342079
Elk4	0.249117489507576
Ell	0.108756431186302
Ell2	0.10019777760216
Elmo1	0.180260051727249
Elmo2	0.242372233993646
Elmo3	0.375679398799786
Elmod1	0.0427723715692299
Elmod2	0.13712004276683
Elmod3	0.0237593250286219
Elmsan1	0.108183069090011
Eln	0.0877227249198036
Elof1	0.191257382782588
Elovl1	0.216974991909578
Elovl2	0.120267394486402
Elovl4	0.204929695706301
Elovl5	0.145435593965454
Elovl6	0.329578935389987
Elovl7	0.300559616704456
Elp2	0.0936018255678279
Elp3	0.152544306664392
Elp4	0.095144937604752
Elp5	0.0215009595994413
Elp6	0.106278642174817
Eltd1	0.514880617407989
Emb	0.266670719692971
Emc1	0.138757344628165
Emc10	0.05055641058338
Emc2	0.0244659097256683
Emc3	0.148505926198679
Emc4	0.0253639675378716
Emc6	0.199225742070593
Emc7	0.0846028982790861
Emc8	0.125519759388826
Emc9	0.213914575013134
Emcn	0.195654152748937
Emd	0.124640904878393
Eme2	0.162671714232508
Emg1	0.269059431517273
Emid1	0.191975486148839
Emilin1	0.245937031249729
Emilin2	0.218693185457294
Eml1	0.0171664859058822
Eml2	0.540623665989843
Eml3	0.319673344391466
Eml4	0.274603356056404
Eml5	0.286698306863565
Eml6	0.0935517812554689
Emp1	0.919485788364978
Emp2	0.184681523878265
Emp3	0.26709799374143
Emr1	0.0296520979373462
Emx1	0.274808202994313
Emx2	0.137412340389033
Emx2os	0.209393407458674
En2	0.509884759429115
Enah	0.109713771650916
Enc1	0.594175724122239
Endod1	0.0413595465347889
Endog	0.05019381244312
Endou	0.0254962131832492
Endov	0.17919388300987
Eng	0.0528451575357298
Engase	0.126428767655796
Enho	0.0242507901552074
Enkd1	0.0172047453991881
Enkur	0.185009263137247
Eno2	0.0386965912871009
Eno3	0.651551222957877
Eno4	0.239954559410088
Enoph1	0.0583318299976936
Enox1	0.755381177442408
Enox2	0.185402162222226
Enpep	0.012406227769522
Enpp1	0.14878595855032
Enpp2	0.112822211290464
Enpp4	0.10478933395244
Enpp5	0.132862162576441
Enpp6	0.242689713211539
Ensa	0.157116245794727
Enthd2	0.0347239774568955
Entpd1	0.159199959501865
Entpd2	0.238617750269049
Entpd3	0.149761841965722
Entpd4	0.137963982491288
Entpd5	0.188896304134047
Entpd6	0.0113794325090586
Entpd7	0.106318995700004
Eny2	0.287226368557839
Eogt	0.0262563933593531
Ep300	0.126113319345952
Ep400	0.0237997206533791
Epas1	0.212025927811657
Epb4.1	0.0341060793021377
Epb4.1l1	0.167832014755255
Epb4.1l2	0.0332894686895049
Epb4.1l3	0.000569945897504809
Epb4.1l4a	0.213965462914179
Epb4.1l4b	0.042503107206231
Epb4.1l5	0.431987340423675
Epc1	0.0157248202290443
Epc2	0.0111074250219003
Epdr1	0.0325387063092624
Epg5	0.0558868999386819
Epha10	0.347397306550501
Epha2	0.491848598994378
Epha3	0.0697156581744482
Epha4	0.0343196545721156
Epha5	0.00526894176880965
Epha6	0.0306821408906068
Epha7	0.0713941795274069
Epha8	0.80867384496749
Ephb1	0.0938223580723818
Ephb2	0.0847421966441146
Ephb3	0.230793233582441
Ephb4	0.0680518368032494
Ephb6	0.192350454009215
Ephx1	0.191394055098037
Ephx2	0.12600402523961
Ephx3	0.292877417916236
Ephx4	0.099088590560628
Epm2a	0.443286836517158
Epm2aip1	0.0547078723465546
Epn1	0.0199467453802651
Epn2	0.109700875627599
Epn3	0.344079590472866
Epor	0.00872161139311167
Eprs	0.136943296348636
Eps15	0.0687273075899899
Eps15l1	0.215841604342881
Eps8	0.0466523579547919
Eps8l1	0.13947386051115
Eps8l2	0.0152590993931607
Epsti1	0.0147491307010639
Ept1	0.139709488675872
Eqtn	0.287268018786982
Eral1	0.0483702426978034
Erap1	0.1497361470416
Erbb2	0.357347096790102
Erbb2ip	0.240996179842783
Erbb3	0.233620677233505
Erbb4	0.0939111752632487
Erc1	0.261037506531556
Erc2	0.0641604519966608
Ercc1	0.138749946753652
Ercc2	0.0414299886597949
Ercc3	0.199229965778908
Ercc4	0.104361726243121
Ercc5	0.170410926603039
Ercc6	0.257066139802475
Ercc6l2	0.0174458402586772
Ercc8	0.0750314345262062
Erf	0.063282801840205
Erg	0.179150203524795
Ergic1	0.12074950385188
Ergic2	0.0231121211048384
Ergic3	0.0833216223924023
Erh	0.0572880133087321
Eri1	0.403729128298806
Eri2	0.049150702431894
Eri3	0.0914238204810029
Erich1	0.0613588953644202
Erlec1	0.278834797953927
Erlin1	0.00103961050047641
Erlin2	0.144432632999577
Ermap	0.835219559261959
Ermard	0.109877850136187
Ermn	0.217098880061209
Ermp1	0.0084118637900028
Ern1	0.209395519606575
Ero1l	0.141183572957603
Ero1lb	0.26546547466105
Erp29	0.144901615793319
Erp44	0.275176423508844
Errfi1	0.372843341551689
Esam	0.0529349277673301
Esco1	0.152383109117633
Esd	0.0452355318440425
Esf1	0.0801130879270771
Espl1	0.0447939364756051
Espn	0.195840829330036
Espnl	1.11526437195468
Esr1	0.277095684825294
Esrra	0.207697914906791
Esrrb	0.331602771850404
Esrrg	0.205601402369316
Esyt1	0.290322558861251
Esyt2	0.0739491641387557
Esyt3	0.350030159669359
Etaa1	0.00443713184971095
Etf1	0.0727521328802228
Etfa	0.0326803074102404
Etfb	0.0138763293452495
Etfdh	0.00847471680666523
Ethe1	0.11560305960821
Etl4	0.160091145797036
Etnk1	0.104501426381796
Etnk2	0.0163573553812251
Etnppl	0.674497563497611
Etohd2	0.227542301690757
Etohi1	0.0949977892994509
Ets1	0.249103931015755
Ets2	0.207177917329748
Etv1	0.211321551885617
Etv3	0.291309586906537
Etv4	0.410061012124481
Etv5	0.57432940866603
Etv6	0.163176217132189
Eva1a	0.0880953809349343
Eva1b	0.151135509642349
Eva1c	0.161277095983725
Evc	0.0656193204683997
Evc2	0.283666007201167
Evi2a	0.126493767963176
Evi5	0.168122422806149
Evi5l	0.0693957350124261
Evl	0.00706173050043279
Evpl	0.274451786505634
Ewsr1	0.0124384673333227
Exd1	0.00425735908087541
Exd2	0.195938794179831
Exo1	0.79170957217941
Exo5	0.138729425951837
Exoc1	0.157652509250117
Exoc2	0.239003621948291
Exoc3	0.0405120187734322
Exoc3l	0.0639909454647399
Exoc3l4	0.502281374554284
Exoc4	0.0223817516366029
Exoc5	0.0805805026006343
Exoc6	0.0833700918676072
Exoc6b	0.199233614574941
Exoc7	0.028947525752387
Exoc8	0.130449833635979
Exog	0.184328228547815
Exosc1	0.149630660360586
Exosc10	0.0842385163208981
Exosc2	0.02944893695883
Exosc3	0.206046189418387
Exosc4	0.0903787888372305
Exosc5	0.00771616688988352
Exosc6	0.209354485308987
Exosc7	0.0574477446300135
Exosc8	0.143902001246119
Exosc9	0.0274501923860475
Exph5	0.0760882106643832
Ext1	0.149134207111977
Ext2	0.0479364328962708
Extl1	0.22075576020976
Extl2	0.0192284886914411
Extl3	0.153743383319366
Eya1	0.0307835365053832
Eya2	0.0333032662924724
Eya3	0.0903815000145869
Eya4	5.28090100173628e-05
Ezh1	0.125053109509542
Ezh2	0.135238530707648
Ezr	0.633698439715076
F11r	0.124493977837613
F12	0.58728936786061
F13a1	0.435654604292441
F2r	0.133100590438343
F2rl2	0.633443828123983
F3	0.207124944944482
F420014N23Rik	0.155372552607134
F5	0.269168708981414
F630042J09Rik	0.25918511710902
F730043M19Rik	0.0750370257335291
F8	0.303787742190847
F8a	0.339927247100859
F930015N05Rik	0.086473479217353
Fa2h	0.0974939845358849
Faah	0.175180970152017
Fabp3	0.151871378796612
Fabp5	0.222748106251786
Fabp7	0.119099647495789
Fadd	0.342206905938003
Fads1	0.0112870277466639
Fads2	0.0566433761099718
Fads3	0.245244369011392
Fads6	0.154931117980312
Faf1	0.0863761656393232
Faf2	0.0673764314947531
Fah	0.229200226044149
Fahd1	0.152033887043634
Fahd2a	0.443822802069737
Faim	0.116943770963826
Faim2	0.0180665174893377
Fam101b	0.529034598837324
Fam102a	0.0751638059532684
Fam102b	0.181499846768146
Fam103a1	0.0393224738409277
Fam104a	0.0324155169317626
Fam105a	0.107909084042741
Fam105b	0.018487520804817
Fam107a	0.735110735219971
Fam107b	0.130539373201685
Fam109a	0.0139653334225907
Fam109b	0.353663397395946
Fam110a	0.11054228434292
Fam110b	0.104861938550192
Fam111a	0.280470187507123
Fam114a1	0.117037077025972
Fam114a2	0.143734616263186
Fam115a	0.13062489596733
Fam115c	0.114818114512104
Fam117a	0.320124026246789
Fam117b	0.0589049293581185
Fam118a	0.0237271476152738
Fam118b	0.170423847900449
Fam120a	0.162805906827953
Fam120aos	0.158414777106601
Fam120b	0.132606925337387
Fam120c	0.0565053266041637
Fam122a	0.0609387985942962
Fam122b	0.198421810394291
Fam124a	0.0201213436492704
Fam126a	0.0269531407845092
Fam126b	0.197132362166571
Fam129a	0.225653289866436
Fam129b	0.326180305404264
Fam129c	0.683398689442746
Fam131a	0.0241842050928156
Fam131b	0.108519811318292
Fam131c	0.0843197808489776
Fam132a	0.242634913738264
Fam132b	0.87224536877338
Fam133b	0.0910306341168203
Fam134a	0.00609260749769103
Fam134b	0.0542646181016888
Fam134c	0.0838191515436586
Fam135a	0.369751462440632
Fam135b	0.333379669805842
Fam136a	0.169076212734579
Fam13a	0.215290799814212
Fam13b	0.212666633642423
Fam13c	0.126734211100026
Fam149a	0.205231592222128
Fam149b	0.0101414344392268
Fam150b	1.27394682884757
Fam151b	0.0511305096921024
Fam154b	0.106140861475808
Fam155a	0.0871885707071449
Fam160a1	0.295918450033637
Fam160a2	0.0745176839127346
Fam160b1	0.027336727407592
Fam160b2	0.0825327801821141
Fam161a	0.139489416725487
Fam161b	0.0992502879555861
Fam162a	0.11575784168673
Fam163a	0.271864060005266
Fam163b	0.106895892300984
Fam167a	1.01666766148481
Fam168a	0.0370521752306878
Fam168b	0.043139592833862
Fam169a	0.0710832634354972
Fam171a1	0.389110516756594
Fam171a2	0.0425380580321066
Fam171b	0.0794714060229209
Fam172a	0.155808062892323
Fam173a	0.165610409412045
Fam173b	0.198359543785245
Fam174a	0.0255410238203746
Fam174b	0.22141369854296
Fam175a	0.198260693966033
Fam175b	0.0514101772100366
Fam178a	0.0910425050416483
Fam179a	0.136394561280731
Fam179b	0.172543347406369
Fam180a	0.109402031394031
Fam181a	0.682630335145896
Fam181b	0.0240304525734016
Fam183b	0.0289873450867386
Fam184a	0.103201725256614
Fam184b	0.409412515056957
Fam185a	0.00822107895575375
Fam186b	0.162668759192035
Fam188a	0.0186463862213202
Fam188b	0.0161329585489978
Fam189a1	0.0128491659552772
Fam189a2	0.0658174464081291
Fam189b	0.186561345521936
Fam192a	0.109723882322178
Fam193a	0.0729332663161903
Fam193b	0.109734288032129
Fam194a	0.234850461813405
Fam195a	0.224848685649614
Fam195b	0.0503855473651473
Fam196a	0.323754795432424
Fam196b	0.447984055507261
Fam198a	0.0155166691053097
Fam198b	0.470043776923228
Fam199x	0.0500634267959024
Fam19a1	0.378181974880238
Fam19a2	0.216808485440574
Fam19a4	0.119164281039252
Fam19a5	0.0140699571786156
Fam203a	0.16341606068834
Fam207a	0.160080175080262
Fam20a	0.709639253842723
Fam20b	0.0573394309570592
Fam20c	0.0001336060483208
Fam21	0.09825153893311
Fam210a	0.0840624032862642
Fam210b	0.0814008456675124
Fam211a	0.0740217854611211
Fam211b	0.253291144970103
Fam212a	0.155149966949943
Fam212b	0.452035872807618
Fam213a	0.110593580321743
Fam213b	0.13652080340793
Fam214a	0.359898825863176
Fam214b	0.170398943175469
Fam216a	0.0634579643751358
Fam217a	0.152861165758665
Fam217b	0.14757263352652
Fam219a	0.0479166654959435
Fam219b	0.090668206754013
Fam220a	0.252564400095809
Fam221a	0.44083959977421
Fam221b	0.0921217160478692
Fam222a	0.0631933833312046
Fam222b	0.148049353862747
Fam227a	0.00986166136946043
Fam228a	0.0972039635500765
Fam228b	0.728152921320784
Fam229b	0.337931290252646
Fam26e	0.049938631229431
Fam32a	0.014679922841526
Fam35a	0.337617233085613
Fam3a	0.458808868430212
Fam3c	0.0401287356898221
Fam43a	0.193232730830088
Fam43b	0.49788705318049
Fam45a	0.197483443632664
Fam46a	0.986312123187061
Fam46c	0.12195996458901
Fam49a	0.0875819174002714
Fam49b	0.15776132471691
Fam50a	0.16902189591088
Fam53a	0.0794135982910857
Fam53b	0.434083659442702
Fam53c	0.00315176304467002
Fam57a	0.0667878886915627
Fam57b	0.0118232059197751
Fam58b	0.136060476944436
Fam63a	0.022955015729786
Fam63b	0.0767876944058727
Fam65a	0.212039204758902
Fam65b	0.173116537427825
Fam65c	0.120752473263496
Fam69a	0.473210468873673
Fam69b	0.0304230628896924
Fam69c	0.104352721358388
Fam71e1	0.715090187722376
Fam71f2	0.292440927817896
Fam72a	0.24208909193564
Fam73a	0.0945464645571619
Fam73b	0.0070838883211799
Fam76a	0.162351665784231
Fam76b	0.360569514088825
Fam78a	0.372864914292572
Fam78b	0.127843455819704
Fam81a	0.261437908881567
Fam83d	1.5548948287114
Fam83f	0.0299635929616636
Fam83h	0.624345569476175
Fam84a	0.505582074143303
Fam84b	0.286422791529032
Fam86	0.286664374740655
Fam89a	0.103080649677946
Fam89b	0.132664618724775
Fam92a	0.0898120302466063
Fam96a	0.0851453104227557
Fam96b	0.22402691971183
Fam98a	0.092044882415232
Fam98b	0.123592606407517
Fam98c	0.0301332410316109
Fan1	0.163849289068049
Fanca	0.109766301072892
Fancb	0.0122433394070316
Fancc	0.393695009643343
Fancd2	0.11568389855706
Fance	0.218133946384883
Fancf	0.187561049289994
Fancg	0.404601936437471
Fanci	0.377594948739661
Fancl	0.247645920832545
Fancm	0.539157524347295
Fank1	0.254776908433265
Fap	0.458082416555774
Far1	0.189427466949001
Far2	0.087041676606411
Farp1	0.13458116591186
Farp2	0.327222186736742
Fars2	0.0555266171395559
Farsa	0.03641041530783
Farsb	0.110127486041171
Fas	0.737603117105017
Fasn	0.0977242566023016
Fastk	0.114312866538722
Fastkd1	0.14271730332235
Fastkd2	0.253656928101688
Fastkd3	0.157672794972714
Fastkd5	0.552683365983164
Fat1	0.0348021755437156
Fat2	0.977872533178956
Fat3	0.0893176841562111
Fat4	0.231245869606445
Fau	0.188083564646714
Faxc	0.0760050075835954
Fbf1	0.0497921130656893
Fbl	0.14645489231549
Fblim1	0.000347257453951918
Fbll1	0.155979991141248
Fbln1	0.0646721008064217
Fbln2	0.195650904835091
Fbln5	0.109673892311815
Fbln7	0.0729981983579903
Fbn1	0.408886170902727
Fbn2	0.00447921103838933
Fbrs	0.0649422688580001
Fbrsl1	0.0586645405209349
Fbxl12	0.066652160719904
Fbxl12os	0.31874422228621
Fbxl14	0.256905719432139
Fbxl15	0.16228624879933
Fbxl16	0.138392948250109
Fbxl17	0.13707720542635
Fbxl18	0.129471920875152
Fbxl19	0.0919465350588249
Fbxl2	0.178740285338405
Fbxl20	0.102553747235538
Fbxl21	0.367960853978016
Fbxl22	0.421373599533707
Fbxl3	0.0678221213368824
Fbxl4	0.685213298854516
Fbxl5	0.0375336969737443
Fbxl6	0.172850601566671
Fbxl7	0.103376907991734
Fbxl8	0.115990637315934
Fbxo10	0.0193450525514347
Fbxo11	0.0441151008789884
Fbxo16	0.414782960279524
Fbxo17	0.560606975687129
Fbxo18	0.072270517296281
Fbxo2	0.00867972290054286
Fbxo21	0.158415561673859
Fbxo22	0.00168551849926057
Fbxo25	0.0181509490054923
Fbxo27	0.050625328615737
Fbxo28	0.0738246381472907
Fbxo3	0.202875780767598
Fbxo30	0.149481825333566
Fbxo31	0.114067222859012
Fbxo32	0.259245381400374
Fbxo33	0.229397150065595
Fbxo34	0.419125201622146
Fbxo36	0.334159271477514
Fbxo38	0.067705017317861
Fbxo4	0.234852989391598
Fbxo41	0.0671356319091485
Fbxo42	0.0781737960826803
Fbxo44	0.0861726941279102
Fbxo45	0.0316157249665228
Fbxo46	0.119857436983594
Fbxo47	0.269737444610133
Fbxo48	0.452047061324547
Fbxo5	0.361223390535512
Fbxo6	0.282430767757953
Fbxo7	0.0574411521976597
Fbxo8	0.0679816105887054
Fbxo9	0.0947489074275385
Fbxw10	0.590882764932349
Fbxw11	0.0052755581407018
Fbxw17	0.187270334877441
Fbxw2	0.0931592375981145
Fbxw4	0.105034492131408
Fbxw5	0.102837041447192
Fbxw7	0.0640607782081251
Fbxw8	0.158818959803547
Fbxw9	0.154486266992562
Fcer1g	0.00752955820887458
Fcf1	0.0864361011527874
Fcgr1	0.158584036772715
Fcgr2b	0.175197855511555
Fcgr3	0.296179029188226
Fcgrt	0.0345949272088308
